Exx	Eyy	Ezz	Eyz	Exz	Exy	Txx	Tyy	Tzz	Tyz	Txz	Txy	TwinRealVF	TwinMade	SlipTotal	Basal	Prismatic	Pyr1	Pyr2	Slip_share_Twin
0	0.00250629	-0.00249373	0	0	0	-0.166946	22.9517	-22.5608	-0.189486	0.0830893	-0.14915	2.92304e-07	0	0.00565868	0.00278141	0.00212866	0.000748613	0	3.77072e-08
2.57227e-17	0.00502515	-0.00497502	2.07829e-21	-8.80957e-25	-2.12406e-22	-0.175207	26.0484	-25.5532	-0.20873	0.100607	-0.0279861	2.27353e-06	0	0.0128037	0.00547042	0.00451955	0.00281374	0	2.93285e-07
4.11184e-17	0.00755663	-0.00744394	5.21512e-21	-8.0677e-22	-1.25158e-21	-0.144972	28.3102	-27.7731	-0.231361	0.081436	-0.00379152	8.57244e-06	0	0.0200536	0.00815992	0.00686176	0.00503187	0	1.10584e-06
6.05256e-17	0.0101008	-0.00990054	1.05732e-20	-2.26845e-22	-5.38589e-22	-0.103644	30.3392	-29.7739	-0.264013	0.0751103	-0.00568578	2.4859e-05	0	0.0273438	0.0108593	0.00919356	0.00729095	0	3.20681e-06
7.39697e-17	0.0126577	-0.0123449	1.82589e-20	-3.44193e-21	3.74888e-21	-0.0752015	32.2532	-31.6453	-0.302807	0.0708131	0.00442045	6.08529e-05	0	0.0346592	0.0135696	0.0115227	0.009567	0	7.85002e-06
8.87419e-17	0.0152275	-0.0147771	2.55449e-20	6.36177e-22	5.89743e-21	-0.0540049	34.0772	-33.4171	-0.333557	0.0699697	0.00844918	0.000130944	0	0.0419928	0.0162917	0.0138511	0.0118501	0	1.68918e-05
1.07661e-16	0.0178101	-0.0171971	1.20745e-20	-6.69877e-21	1.15826e-20	-0.0365358	35.7982	-35.0825	-0.359827	0.0693397	0.00553937	0.000251496	0	0.0493448	0.0190258	0.0161861	0.0141329	0	3.2443e-05
1.27638e-16	0.0204056	-0.019605	-3.02784e-22	5.9546e-21	1.89533e-20	-0.0383178	37.3961	-36.6092	-0.386613	0.0694796	-0.00413544	0.000425228	0	0.0567215	0.02177	0.0185424	0.0164091	0	5.48544e-05
1.43847e-16	0.0230142	-0.022001	-1.01172e-20	2.48135e-20	1.59571e-20	-0.0330353	38.8813	-38.0321	-0.410712	0.0687928	-0.0139686	0.00064974	0	0.064117	0.0245238	0.020914	0.0186792	0	8.38164e-05
1.60516e-16	0.0256359	-0.024385	-3.00715e-20	5.79645e-20	2.75792e-20	-0.0213795	40.2652	-39.3616	-0.430401	0.0678537	-0.0250911	0.000924288	0	0.0715277	0.0272869	0.0232971	0.0209437	0	0.000119233
1.75668e-16	0.0282707	-0.0267571	-5.22733e-20	5.66129e-20	4.04744e-20	-0.017098	41.5674	-40.6035	-0.447229	0.0695924	-0.0422291	0.00124779	0	0.0789502	0.030059	0.0256881	0.0232032	0	0.000160965
1.9334e-16	0.0309187	-0.0291174	-5.30588e-20	5.74645e-20	2.9624e-20	-0.0123479	42.7963	-41.7731	-0.462099	0.0655551	-0.062083	0.00161912	0	0.086382	0.0328397	0.0280844	0.0254579	0	0.000208866
2.08872e-16	0.0335799	-0.0314659	-2.50324e-20	6.85523e-20	8.74918e-21	-0.00486471	43.9595	-42.8801	-0.476382	0.0652357	-0.082667	0.00203749	0	0.0938211	0.0356286	0.0304845	0.027708	0	0.000262836
2.23644e-16	0.0362546	-0.0338027	-1.28046e-20	6.33084e-20	2.6094e-20	0.00872874	45.0601	-43.9307	-0.491433	0.0675398	-0.10278	0.00250191	0	0.101266	0.0384253	0.0328872	0.0299538	0	0.000322746
2.41018e-16	0.0389426	-0.0361278	-1.3526e-20	9.41177e-20	2.2821e-20	0.026968	46.1059	-44.9314	-0.507127	0.0687962	-0.124829	0.00301142	0	0.108716	0.0412293	0.0352913	0.0321956	0	0.000388473
2.57905e-16	0.0416441	-0.0384414	-2.70717e-21	9.99488e-20	-6.24877e-21	0.0478616	47.0997	-45.883	-0.521596	0.0710453	-0.145624	0.00356484	0	0.11617	0.0440402	0.0376965	0.0344336	0	0.000459865
2.76417e-16	0.0443591	-0.0407434	-3.2245e-20	1.09844e-19	-2.62877e-20	0.0708299	48.0466	-46.7903	-0.5361	0.073748	-0.167247	0.00416069	0	0.123628	0.0468577	0.0401023	0.0366681	0	0.000536729
2.94307e-16	0.0470878	-0.0430339	1.37079e-20	1.21079e-19	-9.38229e-21	0.0979933	48.9485	-47.6569	-0.551945	0.0780884	-0.189499	0.00479982	0	0.131089	0.0496815	0.0425084	0.0388989	0	0.000619176
3.13904e-16	0.0498301	-0.045313	-1.48516e-20	1.02028e-19	8.51342e-22	0.132055	49.8032	-48.4835	-0.566397	0.0828813	-0.21054	0.00550565	0	0.138548	0.0525114	0.0449137	0.0411229	0	0.000710229
3.33392e-16	0.0525861	-0.0475807	-2.87806e-20	1.15672e-19	1.67425e-21	0.177105	50.6079	-49.2709	-0.580058	0.0914272	-0.22946	0.00631278	0	0.146	0.055348	0.047317	0.0433353	0	0.000814349
3.53965e-16	0.055356	-0.0498371	-1.49858e-21	1.22629e-19	1.23755e-20	0.233616	51.364	-50.0212	-0.595533	0.102275	-0.247072	0.00724778	0	0.153441	0.0581914	0.0497172	0.0455324	0	0.000934964
3.6974e-16	0.0581398	-0.0520823	-9.16795e-21	1.44338e-19	1.27002e-20	0.300708	52.0759	-50.738	-0.612285	0.115756	-0.264134	0.0083262	0	0.160867	0.0610418	0.0521135	0.0477118	0	0.00107408
3.89418e-16	0.0609375	-0.0543163	-2.94062e-20	1.43675e-19	2.58509e-24	0.377176	52.7467	-51.4232	-0.628578	0.128944	-0.27986	0.00955359	0	0.168278	0.0638992	0.0545058	0.0498728	0	0.00123241
4.08419e-16	0.0637493	-0.0565391	4.39615e-20	1.34407e-19	-3.76523e-20	0.461932	53.3781	-52.0775	-0.642716	0.142287	-0.293986	0.0109322	0	0.175673	0.0667634	0.0568946	0.0520148	0	0.00141026
4.27392e-16	0.0665751	-0.0587509	3.90216e-20	1.27842e-19	-4.57231e-20	0.553822	53.9745	-52.704	-0.65483	0.155256	-0.307475	0.0124614	0	0.183052	0.0696344	0.05928	0.0541377	0	0.00160752
4.51164e-16	0.0694151	-0.0609516	7.61345e-20	1.04547e-19	-4.5511e-21	0.649488	54.5396	-53.3032	-0.666273	0.167	-0.320634	0.0141388	0	0.190416	0.0725118	0.0616626	0.0562419	0	0.0018239
4.7255e-16	0.0722694	-0.0631413	1.16619e-19	1.20629e-19	-6.76515e-21	0.746536	55.0764	-53.8761	-0.677122	0.178776	-0.331976	0.0159627	0	0.197766	0.0753952	0.0640428	0.0583277	0	0.00205919
4.93095e-16	0.0751379	-0.0653201	1.2291e-19	9.58616e-20	2.95326e-21	0.8459	55.5854	-54.424	-0.686361	0.191142	-0.341003	0.0179328	0	0.205101	0.0782846	0.0664211	0.060395	0	0.00231333
5.15918e-16	0.0780208	-0.0674881	1.42423e-19	1.08097e-19	-2.53579e-21	0.947119	56.0689	-54.9486	-0.69569	0.203799	-0.350141	0.0200481	0	0.212422	0.0811798	0.0687982	0.0624437	0	0.0025862
5.35108e-16	0.0809182	-0.0696452	1.31704e-19	1.14071e-19	-2.43225e-20	1.05003	56.5282	-55.4511	-0.704471	0.215168	-0.3589	0.022308	0	0.219729	0.0840807	0.0711746	0.0644738	0	0.00287773
5.52347e-16	0.0838301	-0.0717916	6.81351e-20	9.87137e-20	3.66152e-20	1.15565	56.964	-55.9331	-0.711984	0.22575	-0.367156	0.0247115	0	0.227023	0.0869871	0.0735506	0.0664851	0	0.00318778
5.76606e-16	0.0867566	-0.0739273	4.75516e-20	9.95572e-20	6.74319e-20	1.26112	57.3798	-56.3953	-0.717916	0.234426	-0.375102	0.0272557	0	0.234304	0.089899	0.0759265	0.0684783	0	0.00351599
5.9791e-16	0.0896978	-0.0760523	4.61441e-20	9.71139e-20	5.501e-20	1.36594	57.7763	-56.8381	-0.724182	0.241136	-0.381731	0.0299375	0	0.241572	0.0928161	0.0783026	0.0704536	0	0.00386193
6.19459e-16	0.0926537	-0.0781667	-2.59926e-20	7.79957e-20	1.49954e-20	1.47096	58.155	-57.2636	-0.73078	0.246171	-0.387004	0.032753	0	0.248829	0.0957383	0.0806793	0.0724114	0	0.00422513
6.4239e-16	0.0956244	-0.0802706	1.15955e-19	3.473e-20	6.65773e-20	1.57522	58.5178	-57.6727	-0.738544	0.250362	-0.390922	0.0356969	0	0.256075	0.0986655	0.0830568	0.0743523	0	0.0046049
6.62908e-16	0.09861	-0.082364	1.3826e-19	8.15675e-21	1.1089e-19	1.67961	58.8656	-58.0671	-0.7483	0.255907	-0.395147	0.0387639	0	0.26331	0.101597	0.0854353	0.0762771	0	0.00500055
6.89688e-16	0.101611	-0.0844469	1.26328e-19	-1.119e-20	1.61654e-19	1.7827	59.1995	-58.4469	-0.758067	0.261953	-0.400645	0.0419494	0	0.270535	0.104534	0.0878149	0.0781866	0	0.00541147
7.14869e-16	0.104626	-0.0865195	2.59622e-19	-4.53172e-20	1.57737e-19	1.88387	59.5206	-58.8126	-0.76769	0.26863	-0.408724	0.0452485	0	0.277752	0.107475	0.0901955	0.0800815	0	0.00583705
7.36851e-16	0.107657	-0.0885817	3.31727e-19	-7.25004e-20	1.81329e-19	1.98367	59.8294	-59.1651	-0.778897	0.274395	-0.419267	0.0486564	0	0.28496	0.11042	0.0925774	0.0819625	0	0.00627667
7.56095e-16	0.110703	-0.0906336	4.10916e-19	-1.09036e-19	2.49878e-19	2.08194	60.1267	-59.5053	-0.792634	0.280923	-0.430576	0.0521685	0	0.29216	0.113369	0.0949607	0.0838301	0	0.00672973
7.80897e-16	0.113764	-0.0926753	4.00908e-19	-6.61638e-20	2.2647e-19	2.17751	60.4142	-59.8336	-0.805791	0.288113	-0.440147	0.0557796	0	0.299353	0.116322	0.0973453	0.0856852	0	0.00719557
8.04668e-16	0.116841	-0.0947068	4.25318e-19	-5.85787e-20	2.25018e-19	2.27001	60.6927	-60.1503	-0.818857	0.296438	-0.448945	0.0594849	0	0.306539	0.119279	0.0997315	0.0875283	0	0.00767355
8.25783e-16	0.119933	-0.0967282	4.3516e-19	-4.71065e-20	1.20889e-19	2.36085	60.9618	-60.4563	-0.832675	0.30583	-0.45812	0.0632796	0	0.313718	0.122239	0.102119	0.0893598	0	0.00816307
8.50096e-16	0.12304	-0.0987395	3.03574e-19	-5.33026e-20	1.46305e-19	2.44965	61.2223	-60.7522	-0.845131	0.317284	-0.46639	0.0671592	0	0.320892	0.125203	0.104509	0.0911805	0	0.00866353
8.70587e-16	0.126163	-0.100741	3.83563e-19	-3.47075e-20	2.39084e-19	2.5374	61.4746	-61.0392	-0.85727	0.330315	-0.47383	0.0711189	0	0.328061	0.12817	0.1069	0.092991	0	0.00917433
8.9322e-16	0.129302	-0.102732	5.15698e-19	-2.38192e-20	2.97531e-19	2.62489	61.7184	-61.3176	-0.869778	0.344082	-0.481042	0.0751544	0	0.335226	0.131141	0.109293	0.0947917	0	0.00969491
9.15988e-16	0.132456	-0.104713	5.12312e-19	-6.81899e-20	2.41903e-19	2.71236	61.9539	-61.5881	-0.882764	0.357944	-0.487684	0.0792617	0	0.342386	0.134114	0.111688	0.0965832	0	0.0102248
9.42524e-16	0.135626	-0.106685	5.27843e-19	-1.32931e-19	3.14816e-19	2.79987	62.1816	-61.8511	-0.894419	0.371017	-0.494211	0.083437	0	0.349542	0.137091	0.114085	0.0983661	0	0.0107634
9.68138e-16	0.138813	-0.108647	6.25938e-19	-5.12681e-20	2.60856e-19	2.8866	62.402	-62.1061	-0.902285	0.383401	-0.501323	0.0876767	0	0.356695	0.140071	0.116484	0.100141	0	0.0113103
9.91964e-16	0.142015	-0.110598	5.69637e-19	7.79438e-20	2.24286e-19	2.97145	62.6158	-62.353	-0.907061	0.394475	-0.507736	0.0919774	0	0.363845	0.143053	0.118885	0.101908	0	0.0118651
1.01706e-15	0.145233	-0.112541	7.41351e-19	8.75704e-20	3.45358e-19	3.05503	62.8234	-62.593	-0.910112	0.406102	-0.513353	0.0963358	0	0.370993	0.146038	0.121287	0.103667	0	0.0124273
1.04298e-15	0.148467	-0.114473	7.36789e-19	-1.40642e-20	4.47025e-19	3.13738	63.0248	-62.8261	-0.910772	0.418717	-0.518474	0.100749	0	0.378138	0.149025	0.123692	0.105421	0	0.0129966
1.06761e-15	0.151718	-0.116396	8.30207e-19	-6.88519e-20	3.91318e-19	3.21928	63.2202	-63.0532	-0.910739	0.432714	-0.524143	0.105214	0	0.385281	0.152015	0.126098	0.107168	0	0.0135726
1.09285e-15	0.154984	-0.118309	9.5292e-19	-7.866e-20	4.33904e-19	3.30028	63.4103	-63.2746	-0.910444	0.446722	-0.529952	0.109728	0.000244141	0.392422	0.155008	0.128506	0.108909	0	0.0141549
1.12098e-15	0.158268	-0.120213	1.06745e-18	-8.80033e-20	4.70639e-19	3.39952	63.5972	-63.5077	-0.911323	0.460483	-0.534515	0.11428	0.0012207	0.399654	0.158002	0.130935	0.110718	0	0.0147421
1.14909e-15	0.161567	-0.122107	1.10012e-18	-1.61037e-19	5.10118e-19	3.55689	63.7847	-63.788	-0.915644	0.471689	-0.537959	0.118841	0.00292969	0.407169	0.161	0.133425	0.112745	0	0.0153305
1.173e-15	0.164883	-0.123992	1.10688e-18	-1.86986e-19	4.58914e-19	3.76783	63.9752	-64.1135	-0.920098	0.494727	-0.534499	0.123385	0.00366211	0.414981	0.164009	0.135975	0.114998	0	0.0159167
1.1997e-15	0.168216	-0.125867	9.98313e-19	-2.2796e-19	4.1366e-19	3.89995	64.1539	-64.3647	-0.920781	0.495385	-0.53846	0.127944	0.00512695	0.422431	0.16702	0.138452	0.116959	0	0.0165047
1.22837e-15	0.171566	-0.127733	9.57318e-19	-3.39997e-19	4.73364e-19	4.08655	64.3367	-64.6629	-0.927851	0.508294	-0.525865	0.13249	0.00683594	0.430183	0.170042	0.140987	0.119154	0	0.0170912
1.25106e-15	0.174932	-0.12959	8.28567e-19	-3.56711e-19	5.34373e-19	4.2937	64.517	-64.9755	-0.938905	0.526455	-0.514431	0.137016	0.00952148	0.438059	0.173081	0.143543	0.121435	0	0.0176751
1.27039e-15	0.178315	-0.131437	8.54973e-19	-2.82548e-19	5.39373e-19	4.57616	64.704	-65.3545	-0.923464	0.527721	-0.511357	0.141489	0.0114746	0.446364	0.176148	0.146172	0.124044	0	0.0182521
1.30145e-15	0.181715	-0.133275	6.99795e-19	-2.40228e-19	7.13525e-19	4.80169	64.8786	-65.6766	-0.912299	0.529313	-0.507955	0.145929	0.0148926	0.454398	0.179203	0.148759	0.126436	0	0.0188249
1.32143e-15	0.185132	-0.135104	8.12302e-19	-3.31822e-19	6.56117e-19	5.14097	65.0647	-66.1002	-0.898404	0.53927	-0.506438	0.15029	0.0168457	0.463097	0.182299	0.151464	0.129333	0	0.0193874
1.34455e-15	0.188567	-0.136924	9.25756e-19	-3.62185e-19	6.44584e-19	5.36352	65.2369	-66.4177	-0.89854	0.51959	-0.496555	0.154618	0.0180664	0.471174	0.185363	0.15405	0.131761	0	0.0199457
1.36932e-15	0.192018	-0.138735	9.59777e-19	-3.38165e-19	4.4104e-19	5.52613	65.3991	-66.6777	-0.898015	0.522799	-0.514534	0.158933	0.0200195	0.478955	0.188416	0.156586	0.133953	0	0.0205024
1.38924e-15	0.195487	-0.140537	1.05748e-18	-3.10873e-19	2.92958e-19	5.73775	65.5743	-66.9882	-0.897805	0.526127	-0.494242	0.163215	0.0217285	0.487049	0.191477	0.159158	0.136414	0	0.0210547
1.41101e-15	0.198973	-0.142329	1.02166e-18	-3.62969e-19	2.4964e-19	5.93221	65.7351	-67.2714	-0.895775	0.533225	-0.495925	0.167464	0.0231934	0.495094	0.194543	0.161744	0.138807	0	0.0216029
1.43876e-15	0.202477	-0.144113	8.02262e-19	-3.38296e-19	2.69333e-19	6.10537	65.8941	-67.5359	-0.884819	0.569304	-0.486097	0.171689	0.026123	0.503038	0.19761	0.164304	0.141124	0	0.0221478
1.46118e-15	0.205998	-0.145888	8.06497e-19	-2.71292e-19	3.77998e-19	6.37399	66.0821	-67.9011	-0.883805	0.566414	-0.504443	0.175846	0.0285645	0.511685	0.200744	0.166952	0.143989	0	0.0226841
1.48617e-15	0.209537	-0.147654	8.74615e-19	-2.64653e-19	3.36e-19	6.61652	66.2532	-68.2317	-0.886072	0.546115	-0.502273	0.179951	0.0297852	0.520148	0.20388	0.169585	0.146684	0	0.0232136
1.50994e-15	0.213093	-0.149412	1.12257e-18	-2.8564e-19	2.94132e-19	6.76451	66.409	-68.4728	-0.879425	0.558051	-0.540736	0.184035	0.0317383	0.527992	0.206916	0.172109	0.148967	0	0.0237405
1.53577e-15	0.216668	-0.15116	1.17176e-18	-2.91221e-19	2.04196e-19	6.96028	66.5745	-68.7597	-0.852749	0.543735	-0.516579	0.188078	0.0332031	0.536235	0.210011	0.174695	0.151529	0	0.024262
1.55635e-15	0.22026	-0.1529	1.40654e-18	-1.06508e-19	2.22781e-19	7.13003	66.7182	-69.0067	-0.850463	0.59547	-0.517832	0.192088	0.0361328	0.544297	0.213103	0.177278	0.153916	0	0.0247794
1.57822e-15	0.223871	-0.154631	1.32769e-18	-4.96886e-20	2.02164e-19	7.41408	66.8831	-69.3655	-0.843218	0.635294	-0.501097	0.19603	0.0380859	0.553172	0.216341	0.179983	0.156848	0	0.0252879
1.59795e-15	0.227499	-0.156354	1.48402e-18	-5.43687e-20	1.38345e-19	7.63248	67.0294	-69.6564	-0.844994	0.654638	-0.51028	0.199932	0.0402832	0.561546	0.21951	0.182605	0.159431	0	0.0257912
1.61955e-15	0.231146	-0.158068	1.42193e-18	-1.17378e-19	1.20019e-19	7.85418	67.1817	-69.9531	-0.837195	0.650975	-0.479244	0.20378	0.0419922	0.570087	0.222689	0.185266	0.162132	0	0.0262876
1.64205e-15	0.234811	-0.159773	1.25698e-18	-1.33358e-19	1.19189e-19	8.03897	67.3225	-70.2095	-0.836467	0.638145	-0.486553	0.207586	0.0441895	0.578394	0.225833	0.187894	0.164667	0	0.0267786
1.66626e-15	0.238494	-0.16147	1.30424e-18	-1.54479e-19	3.65583e-20	8.25661	67.4818	-70.5096	-0.81205	0.621737	-0.493847	0.211342	0.045166	0.586956	0.229021	0.190527	0.167407	0	0.0272631
1.69534e-15	0.242196	-0.163158	1.40831e-18	-7.33954e-20	1.22986e-19	8.39401	67.6082	-70.7166	-0.8061	0.642405	-0.493913	0.215077	0.0476074	0.594863	0.232096	0.19308	0.169687	0	0.027745
1.71754e-15	0.245916	-0.164838	1.54378e-18	-1.59501e-19	1.07514e-19	8.63249	67.7457	-71.012	-0.785649	0.60385	-0.499747	0.218746	0.0498047	0.603725	0.23536	0.195834	0.172531	0	0.0282182
1.74166e-15	0.249655	-0.16651	1.34116e-18	-2.17831e-19	6.16768e-20	8.85278	67.8908	-71.301	-0.77369	0.55724	-0.49474	0.22236	0.0515137	0.612411	0.238587	0.198508	0.175316	0	0.0286845
1.76698e-15	0.253413	-0.168173	1.36399e-18	-1.2918e-19	1.39221e-19	9.01925	68.0369	-71.5452	-0.769967	0.576794	-0.457105	0.22593	0.0541992	0.620789	0.241715	0.201126	0.177948	0	0.029145
1.79145e-15	0.257189	-0.169828	1.66109e-18	-1.41204e-19	2.63839e-20	9.25238	68.2102	-71.8675	-0.748753	0.623662	-0.518226	0.229433	0.0566406	0.629784	0.244982	0.203822	0.18098	0	0.0295969
1.81197e-15	0.260985	-0.171475	1.56488e-18	-1.70841e-19	1.20018e-19	9.47689	68.3698	-72.1714	-0.712091	0.649321	-0.525042	0.232875	0.0595703	0.638691	0.248245	0.206511	0.183935	0	0.0300409
1.83184e-15	0.264799	-0.173113	1.71861e-18	-2.80609e-19	-3.13954e-20	9.71369	68.5594	-72.5099	-0.69341	0.7076	-0.537916	0.236247	0.0627441	0.647828	0.251498	0.209197	0.187133	0	0.0304759
1.85239e-15	0.268633	-0.174744	1.61764e-18	-3.84104e-19	7.33581e-20	9.97673	68.7329	-72.8542	-0.682788	0.751988	-0.509322	0.239537	0.0651855	0.657238	0.254807	0.211969	0.190462	0	0.0309002
1.87114e-15	0.272486	-0.176366	1.59977e-18	-4.52773e-19	-1.31146e-19	10.1921	68.8768	-73.1338	-0.684547	0.723963	-0.516444	0.242756	0.0671387	0.666263	0.258052	0.21473	0.193481	0	0.0313156
1.89727e-15	0.276358	-0.17798	1.53435e-18	-6.03707e-19	-1.15306e-19	10.3696	69.0126	-73.3758	-0.664418	0.702961	-0.500757	0.245919	0.0690918	0.675011	0.261256	0.217441	0.196313	0	0.0317235
1.92522e-15	0.280249	-0.179586	1.30889e-18	-6.45899e-19	-3.7166e-21	10.5477	69.1464	-73.6172	-0.66526	0.640024	-0.484341	0.249024	0.0712891	0.683808	0.264496	0.220172	0.199139	0	0.0321241
1.94584e-15	0.284161	-0.181184	1.19577e-18	-6.46694e-19	-2.13726e-19	10.7295	69.3044	-73.8828	-0.652414	0.661387	-0.520647	0.252072	0.0737305	0.692723	0.267739	0.222859	0.202124	0	0.0325173
1.96699e-15	0.288091	-0.182774	1.2355e-18	-6.49148e-19	-8.01408e-20	10.9376	69.47	-74.1787	-0.649563	0.653489	-0.560076	0.255059	0.0761719	0.701854	0.271044	0.225603	0.205207	0	0.0329026
1.98845e-15	0.292042	-0.184356	8.91586e-19	-4.38042e-19	2.08648e-20	11.1503	69.6233	-74.4672	-0.640877	0.627301	-0.584595	0.257982	0.0778809	0.711021	0.274342	0.22835	0.208329	0	0.0332797
2.01282e-15	0.296012	-0.185931	9.82638e-19	-4.91202e-19	-3.69893e-20	11.3037	69.7582	-74.6906	-0.629716	0.627932	-0.598147	0.260857	0.0810547	0.719696	0.277528	0.231024	0.211143	0	0.0336505
2.03093e-15	0.300002	-0.187497	8.11569e-19	-5.11119e-19	-6.30811e-20	11.5127	69.9327	-74.9853	-0.652665	0.667776	-0.598366	0.26364	0.0834961	0.72946	0.280928	0.23389	0.214642	0	0.0340096
2.05885e-15	0.304012	-0.189056	6.38898e-19	-5.13622e-19	-8.67175e-20	11.6967	70.0808	-75.2409	-0.657444	0.773803	-0.647983	0.266352	0.0871582	0.738804	0.284288	0.236728	0.217789	0	0.0343594
2.08034e-15	0.308042	-0.190606	5.08415e-19	-4.69324e-19	-1.23585e-19	11.927	70.2627	-75.5567	-0.647545	0.748131	-0.584144	0.268957	0.088623	0.749031	0.287741	0.23974	0.22155	0	0.0346955
2.10522e-15	0.312092	-0.19215	5.54845e-19	-5.85249e-19	-8.86753e-20	12.0465	70.4023	-75.7556	-0.666485	0.753637	-0.566202	0.271518	0.0908203	0.757606	0.290846	0.242383	0.224376	0	0.0350258
2.12674e-15	0.316163	-0.193685	6.62049e-19	-3.69641e-19	1.01425e-19	12.2147	70.5421	-75.9917	-0.668612	0.726378	-0.554072	0.274012	0.0935059	0.766833	0.294155	0.245173	0.227505	0	0.0353476
2.14894e-15	0.320254	-0.195213	7.11682e-19	-3.25854e-19	3.92936e-19	12.4014	70.6899	-76.2467	-0.638458	0.695968	-0.567281	0.276425	0.0964355	0.776477	0.297546	0.248056	0.230875	0	0.0356589
2.17074e-15	0.324366	-0.196733	9.64743e-19	-2.88529e-19	3.43946e-19	12.6088	70.8834	-76.5642	-0.563951	0.665056	-0.586939	0.278767	0.0969238	0.786234	0.300944	0.250849	0.23444	0	0.0359609
2.19673e-15	0.328498	-0.198245	9.71734e-19	-2.75942e-19	5.81647e-19	12.6864	70.9911	-76.7068	-0.549857	0.686731	-0.569564	0.281089	0.0993652	0.794167	0.303916	0.253399	0.236852	0	0.0362605
2.22034e-15	0.332651	-0.19975	8.61292e-19	-2.74043e-19	5.67915e-19	12.8587	71.161	-76.9751	-0.531502	0.755463	-0.56582	0.283347	0.100586	0.803596	0.307239	0.256147	0.24021	0	0.0365518
2.24487e-15	0.336825	-0.201248	8.51441e-19	-4.2346e-19	8.60041e-19	12.9693	71.2806	-77.1514	-0.499345	0.735196	-0.555879	0.285565	0.102051	0.812154	0.31035	0.25881	0.242994	0	0.0368379
2.26463e-15	0.341019	-0.202738	9.66602e-19	-2.15204e-19	8.0591e-19	13.0777	71.4208	-77.3423	-0.508821	0.7409	-0.586457	0.287739	0.104248	0.820907	0.313473	0.261516	0.245919	0	0.0371183
2.28729e-15	0.345235	-0.20422	7.65678e-19	-2.00164e-19	9.14345e-19	13.2285	71.5828	-77.5853	-0.537201	0.771604	-0.597934	0.289852	0.105957	0.83027	0.316765	0.264304	0.249201	0	0.037391
2.30794e-15	0.349472	-0.205696	5.82968e-19	-3.56977e-20	1.03837e-18	13.3659	71.7254	-77.8033	-0.527881	0.713278	-0.56707	0.291918	0.107666	0.83929	0.32002	0.267022	0.252249	0	0.0376575
2.33244e-15	0.35373	-0.207163	7.7054e-19	6.53485e-20	8.32957e-19	13.5143	71.8783	-78.0427	-0.514124	0.75728	-0.555301	0.293944	0.108398	0.848278	0.323253	0.269696	0.255328	0	0.0379187
2.35565e-15	0.358009	-0.208624	7.50111e-19	1.84582e-19	9.24934e-19	13.6245	71.9908	-78.219	-0.506743	0.782119	-0.544989	0.295948	0.110107	0.856525	0.326344	0.27227	0.25791	0	0.0381773
2.3802e-15	0.36231	-0.210077	7.59713e-19	1.19366e-19	8.82896e-19	13.7528	72.1592	-78.4538	-0.540384	0.815955	-0.554239	0.297912	0.111328	0.865529	0.329547	0.274943	0.261039	0	0.0384306
2.41064e-15	0.366632	-0.211523	6.93534e-19	5.58912e-20	8.44648e-19	13.8873	72.2958	-78.671	-0.543418	0.801156	-0.57746	0.299848	0.112549	0.874195	0.332743	0.277563	0.263889	0	0.0386804
2.43588e-15	0.370977	-0.212962	6.14646e-19	-1.54065e-20	7.78142e-19	14.0167	72.427	-78.878	-0.555612	0.825182	-0.577323	0.301752	0.114502	0.882867	0.335897	0.280189	0.266781	0	0.038926
2.45065e-15	0.375342	-0.214393	1.27325e-18	-1.18574e-19	7.60582e-19	14.1774	72.576	-79.1223	-0.550082	0.862166	-0.566666	0.303604	0.116455	0.892247	0.339225	0.282993	0.270028	0	0.0391649
2.47136e-15	0.37973	-0.215818	1.41687e-18	-9.5432e-20	9.83564e-19	14.3161	72.7445	-79.3638	-0.563673	0.911083	-0.54734	0.305408	0.118408	0.901529	0.342452	0.285704	0.273373	0	0.0393976
2.49773e-15	0.38414	-0.217235	1.46166e-18	-8.1803e-20	7.52786e-19	14.4833	72.8883	-79.6093	-0.568437	0.903343	-0.515982	0.30716	0.120117	0.910962	0.345814	0.288496	0.276652	0	0.0396236
2.52118e-15	0.388572	-0.218646	1.53744e-18	7.79991e-20	8.39974e-19	14.6121	73.0381	-79.8262	-0.522119	0.913716	-0.528512	0.308866	0.122314	0.920148	0.34906	0.291244	0.279843	0	0.0398438
2.54067e-15	0.393026	-0.220049	1.09225e-18	1.91728e-20	4.38868e-19	14.7651	73.2182	-80.0896	-0.498628	0.916822	-0.583395	0.310521	0.123535	0.929642	0.352298	0.293952	0.283393	0	0.0400572
2.55736e-15	0.397502	-0.221445	1.13128e-18	-1.86259e-20	7.84089e-19	14.8735	73.3471	-80.2731	-0.471858	0.89999	-0.559462	0.312138	0.124512	0.938425	0.355432	0.296602	0.286391	0	0.0402658
2.57994e-15	0.402001	-0.222834	1.25178e-18	-4.58431e-20	7.86345e-19	14.9847	73.4583	-80.446	-0.45902	0.951004	-0.553352	0.313723	0.124756	0.947051	0.358554	0.299263	0.289235	0	0.0404703
2.60271e-15	0.406522	-0.224217	1.25086e-18	-1.751e-19	7.00306e-19	15.0549	73.5526	-80.5728	-0.448756	0.944202	-0.561214	0.315293	0.125488	0.954982	0.361482	0.301795	0.291705	0	0.0406727
