1.02800e+03 ,-1.14650e-01 ,-6.45535e-01 ,-1.33780e-01 ,
1.28400e+03 ,-4.62772e-01 ,4.57155e+00 ,4.81872e-01 ,
1.54000e+03 ,-5.91647e-02 ,-2.31209e-01 ,-8.62456e-01 ,
1.79600e+03 ,-1.07787e-01 ,-3.85877e-01 ,-1.43110e-01 ,
1.04400e+03 ,7.08404e+03 ,6.28202e+03 ,-3.21755e+03 ,
1.30000e+03 ,1.51247e-01 ,5.12989e-02 ,5.21196e-01 ,
1.55600e+03 ,-6.43152e+00 ,3.89998e+00 ,9.42906e-01 ,
1.81200e+03 ,1.23868e-01 ,-4.35292e-01 ,-7.31476e-01 ,
1.06000e+03 ,-9.44210e-01 ,3.42085e-01 ,-8.15166e+00 ,
1.31600e+03 ,-5.46579e+00 ,3.96588e+00 ,5.78278e-01 ,
1.57200e+03 ,-4.54563e+00 ,1.84745e+00 ,-4.34267e-01 ,
1.82800e+03 ,-2.86994e-01 ,3.66274e-01 ,-4.84900e-01 ,
1.07600e+03 ,7.21347e-01 ,-1.42177e+00 ,-6.49225e-01 ,
1.33200e+03 ,-7.49032e+00 ,1.45388e+00 ,2.86473e+00 ,
1.58800e+03 ,2.55101e-01 ,-9.02809e-01 ,-9.24063e-01 ,
1.84400e+03 ,1.29472e-01 ,-5.51515e+00 ,-3.18620e-01 ,
6.50000e+01 ,-6.96167e+03 ,5.08525e+03 ,5.06710e+03 ,
3.21000e+02 ,-2.10777e-01 ,-2.78766e-01 ,-1.20620e+00 ,
5.77000e+02 ,2.42667e-01 ,-7.26206e-02 ,-2.70121e+00 ,
8.33000e+02 ,1.04157e+00 ,8.64731e-01 ,-1.39657e+00 ,
8.10000e+01 ,-2.79705e+00 ,1.37321e+01 ,-2.94656e+00 ,
3.37000e+02 ,-3.78005e+02 ,-2.21573e+02 ,6.46784e+01 ,
5.93000e+02 ,3.26023e-01 ,5.69762e-01 ,2.40565e+00 ,
8.49000e+02 ,4.66514e-01 ,-1.13748e-01 ,-1.51884e+00 ,
9.70000e+01 ,1.96609e+00 ,2.16045e+00 ,1.40107e-01 ,
3.53000e+02 ,1.15175e-01 ,-2.89670e-01 ,2.55251e-01 ,
6.09000e+02 ,2.32573e-01 ,1.61366e+00 ,1.27200e+00 ,
8.65000e+02 ,-4.65197e+03 ,8.64104e+03 ,-1.92136e+03 ,
1.13000e+02 ,-2.34999e+00 ,1.13058e+00 ,1.95835e+00 ,
3.69000e+02 ,-4.24851e+00 ,7.85354e+00 ,-1.26547e+00 ,
6.25000e+02 ,-1.64144e-01 ,-2.84905e-02 ,-6.04329e-02 ,
8.81000e+02 ,-2.26328e-01 ,-4.17714e+00 ,-4.55960e-01 ,
6.60000e+01 ,1.49735e-01 ,1.42144e-01 ,-2.09570e-01 ,
3.22000e+02 ,-2.03093e-01 ,-2.18544e-02 ,-2.57142e-01 ,
5.78000e+02 ,-8.89985e-01 ,1.80842e+00 ,-7.08806e-01 ,
8.34000e+02 ,-8.31142e+03 ,5.32472e+03 ,-1.60239e+03 ,
8.20000e+01 ,-1.23980e-01 ,-1.11184e+00 ,-1.22237e-01 ,
3.38000e+02 ,-3.97418e+03 ,6.12988e+03 ,6.82865e+03 ,
5.94000e+02 ,-3.25250e-01 ,5.92460e-02 ,1.21250e+00 ,
8.50000e+02 ,6.88253e-01 ,-1.92966e-01 ,-1.31696e+00 ,
9.80000e+01 ,3.75712e+00 ,-1.12813e+00 ,-5.62308e-01 ,
3.54000e+02 ,-5.63918e-01 ,-5.85110e-01 ,2.94914e-01 ,
6.10000e+02 ,4.14912e+00 ,-1.01723e+01 ,9.91566e+00 ,
8.66000e+02 ,1.57224e-01 ,-1.64824e+00 ,1.62479e-01 ,
1.14000e+02 ,8.14861e-02 ,3.04113e-01 ,-9.26992e-02 ,
3.70000e+02 ,5.38843e+00 ,9.22383e-01 ,-1.56035e+01 ,
6.26000e+02 ,6.30532e+00 ,-1.27882e+01 ,-2.22748e+00 ,
8.82000e+02 ,2.06929e+01 ,-1.34038e+02 ,-2.57929e+01 ,
6.70000e+01 ,9.02077e+00 ,-1.17974e+01 ,3.61067e+00 ,
3.23000e+02 ,-1.51391e-01 ,-7.96213e-01 ,-1.99480e-01 ,
5.79000e+02 ,-1.29526e+00 ,-5.78583e-01 ,1.35683e+00 ,
8.35000e+02 ,2.74270e+00 ,-1.15537e+00 ,1.31116e+01 ,
8.30000e+01 ,3.67170e-02 ,3.35188e-01 ,6.61305e-01 ,
3.39000e+02 ,6.12817e+00 ,-1.33526e+00 ,1.32471e+00 ,
5.95000e+02 ,-1.75828e-01 ,-2.65914e-01 ,-1.66805e+00 ,
8.51000e+02 ,-1.89556e+00 ,8.53374e-01 ,2.19819e+00 ,
9.90000e+01 ,-5.24511e+00 ,-1.53504e+00 ,-3.34366e-02 ,
3.55000e+02 ,5.61466e+03 ,5.48248e+03 ,-6.19823e+03 ,
6.11000e+02 ,-1.70727e+00 ,-7.74003e-01 ,1.40485e+00 ,
8.67000e+02 ,1.93223e-01 ,9.67965e-02 ,-4.76934e-01 ,
1.15000e+02 ,1.46514e+00 ,1.20868e+00 ,6.66883e-02 ,
3.71000e+02 ,-4.48372e+00 ,-9.09673e+00 ,-8.73637e+00 ,
6.27000e+02 ,-1.44273e-01 ,1.59930e-01 ,2.05585e-01 ,
8.83000e+02 ,-9.14349e+02 ,-1.05072e+03 ,9.90252e+03 ,
6.80000e+01 ,1.80690e-01 ,-8.57586e-02 ,5.24680e-01 ,
3.24000e+02 ,6.09314e-02 ,-5.24159e-01 ,1.20688e-01 ,
5.80000e+02 ,4.27755e+00 ,-5.87976e-01 ,5.73599e-01 ,
8.36000e+02 ,-3.50336e-01 ,4.47936e-02 ,-1.61651e+00 ,
8.40000e+01 ,-4.26939e-01 ,5.19874e+01 ,-7.68487e+00 ,
3.40000e+02 ,2.16548e+00 ,3.80388e+00 ,2.83770e-01 ,
5.96000e+02 ,4.07623e+00 ,-6.14205e+00 ,2.17773e-01 ,
8.52000e+02 ,-1.05053e+00 ,-7.83875e-01 ,2.12822e+00 ,
1.00000e+02 ,2.50674e-01 ,7.79807e-02 ,-7.13284e-01 ,
3.56000e+02 ,5.08480e-03 ,1.90941e-01 ,-5.94296e-01 ,
6.12000e+02 ,-1.02530e+01 ,-1.90823e+02 ,-2.99461e+01 ,
8.68000e+02 ,1.39948e-01 ,-3.31041e-02 ,-5.56110e-01 ,
1.16000e+02 ,4.90603e-02 ,2.38548e+00 ,1.47368e+01 ,
3.72000e+02 ,-7.90928e-01 ,-6.99145e-01 ,2.19192e+00 ,
6.28000e+02 ,2.04522e-01 ,-5.37855e-02 ,2.92104e-01 ,
8.84000e+02 ,-4.57924e+01 ,3.49947e+01 ,-1.38483e+01 ,
1.08900e+03 ,-4.11869e-01 ,1.02856e+00 ,-7.69134e-01 ,
1.34500e+03 ,7.78816e+00 ,1.97601e+01 ,-4.02609e+00 ,
1.60100e+03 ,-5.10008e+00 ,2.66351e+00 ,-6.36403e-01 ,
1.85700e+03 ,-7.44664e-02 ,-3.42448e-01 ,-6.78737e-02 ,
1.10500e+03 ,-2.30333e-01 ,-5.31394e-01 ,6.76751e-01 ,
1.36100e+03 ,7.38062e-02 ,7.89650e-01 ,-9.70345e-02 ,
1.61700e+03 ,5.96597e-01 ,-9.31516e-01 ,6.71960e+00 ,
1.87300e+03 ,-5.26410e+00 ,9.49732e+00 ,1.27609e+00 ,
1.12100e+03 ,2.86877e+01 ,-6.56305e-01 ,1.09743e+01 ,
1.37700e+03 ,-2.90192e+00 ,4.47933e+00 ,-1.10197e+00 ,
1.63300e+03 ,4.42265e-01 ,-5.40652e-01 ,-4.20216e-01 ,
1.88900e+03 ,-4.51008e+00 ,-2.09216e+00 ,9.60765e-01 ,
1.13700e+03 ,2.40221e+00 ,1.50528e+00 ,1.91188e+00 ,
1.39300e+03 ,2.75872e-01 ,-2.36058e-01 ,1.16708e+00 ,
1.64900e+03 ,-1.27892e-01 ,1.28305e-01 ,5.03838e-01 ,
1.90500e+03 ,2.05207e+00 ,2.64909e+00 ,1.31174e-01 ,
1.09000e+03 ,5.73049e-01 ,-1.03261e+00 ,-5.94246e-01 ,
1.34600e+03 ,-6.44221e+00 ,4.70653e+00 ,1.32447e+00 ,
1.60200e+03 ,-7.57060e-02 ,2.70258e+00 ,-1.76249e+00 ,
1.85800e+03 ,5.78180e+00 ,-8.80612e+00 ,1.76443e+00 ,
